cand_id;job_id;distance_km;match_score;match_rank;cand_gender;cand_age_bucket;cand_domicile_province;cand_domicile_region;cand_education;job_contract_type;job_professional_category;job_sector;job_work_province
6,724,515;OFF_1216_1626;9.352.392.197;9.830.445.862;6;Female;25-34;MI;LOMBARDIA;N/A;Subordinate employment;Construction site technician;Installation / Plant engineering / Shipbuilding;MI 
1,438,640;OFF_1216_1626;332.726.264;9.745.415.497;7;Male;45-54;MI;LOMBARDIA;N/A;Subordinate employment;Construction site technician;Installation / Plant engineering / Shipbuilding;MI 
1,631,659;OFF_1216_1626;1.916.286.087;9.700.564.575;8;Male;35-44;MI;LOMBARDIA;N/A;Subordinate employment;Construction site technician;Installation / Plant engineering / Shipbuilding;MI 
6,037,525;OFF_1216_1626;1.418.910.217;9.687.850.952;9;Male;55-74;MI;LOMBARDIA;N/A;Subordinate employment;Construction site technician;Installation / Plant engineering / Shipbuilding;MI 
4,321,363;OFF_1216_1626;1.151.968.765;967.388.916;10;Male;55-74;MI;LOMBARDIA;Higher Technical Institute (ITS);Subordinate employment;Construction site technician;Installation / Plant engineering / Shipbuilding;MI 
5,466,867;OFF_1221_1770;7.864.465.237;9.985.697.937;1;Male;25-34;MI;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
7,280,438;OFF_1221_1770;2.181.795.692;9.976.531.982;2;Female;55-74;MI;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
7,381,932;OFF_1221_1770;2.181.795.692;9.975.418.854;3;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
5,551,599;OFF_1221_1770;1.056.253.815;9.973.556.519;4;Female;45-54;MI;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
6,190,310;OFF_1221_1770;2.181.795.692;9.972.055.817;5;Female;35-44;MI;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
7,789,473;OFF_1221_1770;2.181.795.692;9.971.825.409;6;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
5,961,789;OFF_1221_1770;63.338.871;9.971.392.822;7;Female;25-34;MI;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
7,165,738;OFF_1221_1770;8.518.428.803;9.971.228.027;8;Male;35-44;VA;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
7,184,686;OFF_1221_1770;4.801.633.835;9.971.176.147;9;Female;35-44;MI;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
5,868,281;OFF_1221_1770;1.996.678.352;9.970.685.577;10;Female;35-44;VA;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
7,366,733;OFF_1222_1770;6.358.769.226;9.995.583.344;1;Female;55-74;BS;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
6,772,922;OFF_1222_1770;8.031.867.218;9.995.548.248;2;Female;25-34;BS;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
2,953,979;OFF_1222_1770;9.694.171.906;9.988.794.708;3;Male;35-44;TO;PIEMONTE;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
6,112,393;OFF_1222_1770;7.909.893.513;9.987.263.489;4;Female;45-54;MI;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
7,021,681;OFF_1222_1770;9.244.432.831;9.986.891.174;5;Female;25-34;PR;EMILIA ROMAGNA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
7,788,489;OFF_1222_1770;3.879.950.333;9.986.688.232;6;Male;25-34;CO;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
5,706,322;OFF_1222_1770;6.358.769.226;9.986.318.207;7;Female;35-44;BS;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
7,044,447;OFF_1222_1770;3.114.322.472;998.605.957;8;Female;35-44;CO;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
6,079,123;OFF_1222_1770;2.630.311.012;9.985.979.462;9;Female;35-44;PV;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
7,280,438;OFF_1222_1770;0;9.985.773.468;10;Female;55-74;MI;LOMBARDIA;N/A;Search and selection;O.S.S. (operator social health);Assistant / Paramedic / Technician;MI 
7,343,308;OFF_1233_0263;0;9.998.739.624;1;Female;25-34;UD;FRIULI VENEZIA GIULIA;"Degree / High School : Technician in Business Administration, Finance, and Marketing;Bachelor's Degree : Administrative and Organizational Sciences (L-16);Master's Degree in Public Administration (LM-63)";Subordinate employment;accounting assistant;Finance / Accounting ;UD 
4,428,654;OFF_1233_0263;1.647.025.681;9.995.332.336;2;Female;25-34;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;accounting assistant;Finance / Accounting ;UD 
2,050,332;OFF_1233_0263;8.394.634.247;9.995.175.934;3;Female;35-44;UD;FRIULI VENEZIA GIULIA;Degree / High School : Accountancy;Subordinate employment;accounting assistant;Finance / Accounting ;UD 
1,107,807;OFF_1233_0263;1.647.025.681;9.994.470.215;4;Male;35-44;UD;FRIULI VENEZIA GIULIA;"Degree / High School : Scientific High School;Master's Degree in Political Science (LM-62);Bachelor's Degree : Administration;Master's Degree in Humanities/Social Sciences";Subordinate employment;accounting assistant;Finance / Accounting ;UD 
1,018,706;OFF_1233_0263;1.647.025.681;9.994.326.019;5;Female;35-44;UD;FRIULI VENEZIA GIULIA;Degree / High School : Accountancy;Subordinate employment;accounting assistant;Finance / Accounting ;UD 
7,700,356;OFF_1233_0263;1.647.025.681;999.357.605;6;Male;55-74;UD;FRIULI VENEZIA GIULIA;Degree / High School : Surveying;Subordinate employment;accounting assistant;Finance / Accounting ;UD 
6,889,940;OFF_1233_0263;1.647.025.681;9.993.545.532;7;Female;35-44;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;accounting assistant;Finance / Accounting ;UD 
5,680,681;OFF_1233_0263;0;9.993.029.022;8;Female;35-44;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;accounting assistant;Finance / Accounting ;UD 
6,729,648;OFF_1233_0263;2.919.711.113;99.929.039;9;Female;55-74;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;accounting assistant;Finance / Accounting ;UD 
5,927,821;OFF_1233_0263;3.404.304.504;9.992.754.364;10;Female;25-34;PN;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;accounting assistant;Finance / Accounting ;UD 
6,486,439;OFF_1258_1626;2.603.791.046;9.985.167.694;1;Male;15-24;MI;LOMBARDIA;N/A;Subordinate employment;Home appliance assembly worker (m/f);Maintenance / Repair;MI 
5,539,695;OFF_1258_1626;2.603.791.046;998.443.985;2;Male;15-24;MI;LOMBARDIA;N/A;Subordinate employment;Home appliance assembly worker (m/f);Maintenance / Repair;MI 
6,000,434;OFF_1258_1626;9.575.339.317;9.983.432.007;3;Female;15-24;CO;LOMBARDIA;N/A;Subordinate employment;Home appliance assembly worker (m/f);Maintenance / Repair;MI 
507,865;OFF_1258_1626;0;9.981.181.335;4;Male;25-34;MI;LOMBARDIA;Degree / High School : Scientific High School;Subordinate employment;Home appliance assembly worker (m/f);Maintenance / Repair;MI 
5,586,728;OFF_1258_1626;0;9.977.709.961;5;Male;25-34;MI;LOMBARDIA;N/A;Subordinate employment;Home appliance assembly worker (m/f);Maintenance / Repair;MI 
6,101,635;OFF_1258_1626;1.517.896.271;9.977.495.575;6;Male;15-24;VA;LOMBARDIA;Degree / High School : Technician in Electronics and Telecommunications;Subordinate employment;Home appliance assembly worker (m/f);Maintenance / Repair;MI 
1,917,985;OFF_1258_1626;0;997.677.002;7;Male;45-54;MI;LOMBARDIA;Middle School;Subordinate employment;Home appliance assembly worker (m/f);Maintenance / Repair;MI 
5,734,771;OFF_1258_1626;1.517.896.271;9.973.402.405;8;Male;25-34;VA;LOMBARDIA;N/A;Subordinate employment;Home appliance assembly worker (m/f);Maintenance / Repair;MI 
6,631,971;OFF_1258_1626;1.517.896.271;9.971.123.505;9;Male;55-74;VA;LOMBARDIA;N/A;Subordinate employment;Home appliance assembly worker (m/f);Maintenance / Repair;MI 
7,268,055;OFF_1258_1626;9.822.237.968;9.968.450.928;10;Male;25-34;VA;LOMBARDIA;N/A;Subordinate employment;Home appliance assembly worker (m/f);Maintenance / Repair;MI 
5,392,821;OFF_1323_0687;3.845.163.345;9.989.344.025;1;Female;55-74;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Molding machine toolmaker (m/f);Specialized workers;UD 
4,719,940;OFF_1323_0687;2.780.675.316;9.989.027.405;2;Male;35-44;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Molding machine toolmaker (m/f);Specialized workers;UD 
6,688,911;OFF_1323_0687;1.268.347.645;9.986.634.064;3;Male;35-44;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Molding machine toolmaker (m/f);Specialized workers;UD 
5,584,113;OFF_1323_0687;1.268.347.645;9.986.629.486;4;Male;25-34;UD;FRIULI VENEZIA GIULIA;Degree / High School : Technician in Mechanical Engineering;Subordinate employment;Molding machine toolmaker (m/f);Specialized workers;UD 
5,668,569;OFF_1323_0687;2.780.675.316;9.984.386.444;5;Male;35-44;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Molding machine toolmaker (m/f);Specialized workers;UD 
107,937;OFF_1323_0687;2.634.217.072;9.984.326.935;6;Male;55-74;GO;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Molding machine toolmaker (m/f);Specialized workers;UD 
492,761;OFF_1323_0687;1.403.118.896;9.982.788.086;7;Male;25-34;GO;FRIULI VENEZIA GIULIA;"Qualification / Certificate: Structural Carpentry and Welding Builder;Degree / High School : Scientific High School";Subordinate employment;Molding machine toolmaker (m/f);Specialized workers;UD 
1,564,737;OFF_1323_0687;181.707.077;9.982.601.929;8;Male;35-44;GO;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Molding machine toolmaker (m/f);Specialized workers;UD 
1,381,793;OFF_1323_0687;1.377.168.751;9.982.255.554;9;Male;45-54;GO;FRIULI VENEZIA GIULIA;Higher Technical Institute (ITS);Subordinate employment;Molding machine toolmaker (m/f);Specialized workers;UD 
4,937,829;OFF_1323_0687;3.845.163.345;9.982.019.806;10;Male;55-74;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Molding machine toolmaker (m/f);Specialized workers;UD 
5,809,634;OFF_1324_1800;2.399.906.158;9.995.737.457;1;Female;55-74;MI;LOMBARDIA;N/A;Search and selection;Driver;Warehouse / Logistics / Transport;MI 
7,249,876;OFF_1324_1800;0;9.995.174.408;2;Male;35-44;MI;LOMBARDIA;N/A;Search and selection;Driver;Warehouse / Logistics / Transport;MI 
5,592,753;OFF_1324_1800;6.358.769.226;9.992.642.975;3;Male;45-54;BS;LOMBARDIA;N/A;Search and selection;Driver;Warehouse / Logistics / Transport;MI 
4,052,711;OFF_1324_1800;6.358.769.226;9.989.110.565;4;Male;45-54;BS;LOMBARDIA;Degree / High School : High School specializing in Humanities;Search and selection;Driver;Warehouse / Logistics / Transport;MI 
6,907,856;OFF_1324_1800;1.005.056;9.988.356.018;5;Male;45-54;MI;LOMBARDIA;N/A;Search and selection;Driver;Warehouse / Logistics / Transport;MI 
6,988,344;OFF_1324_1800;824.460.144;9.987.704.468;6;Male;35-44;PC;EMILIA ROMAGNA;N/A;Search and selection;Driver;Warehouse / Logistics / Transport;MI 
6,335,360;OFF_1324_1800;8.031.867.218;9.987.285.614;7;Male;25-34;BS;LOMBARDIA;N/A;Search and selection;Driver;Warehouse / Logistics / Transport;MI 
3,439,061;OFF_1324_1800;6.051.113.129;9.986.899.567;8;Male;55-74;VA;LOMBARDIA;Middle School;Search and selection;Driver;Warehouse / Logistics / Transport;MI 
6,251,361;OFF_1324_1800;2.971.899.605;9.986.206.055;9;Female;35-44;CO;LOMBARDIA;N/A;Search and selection;Driver;Warehouse / Logistics / Transport;MI 
6,126,361;OFF_1324_1800;8.031.867.218;9.982.354.736;10;Female;55-74;BS;LOMBARDIA;N/A;Search and selection;Driver;Warehouse / Logistics / Transport;MI 
4,242,275;OFF_1339_0687;3.165.354.347;9.988.840.485;1;Male;25-34;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;General Manufacturing Worker;General Workers;UD 
6,424,737;OFF_1339_0687;4.448.531.723;9.986.773.682;2;Male;45-54;TS;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;General Manufacturing Worker;General Workers;UD 
2,713,733;OFF_1339_0687;1.234.622.383;9.980.229.187;3;Female;55-74;UD;FRIULI VENEZIA GIULIA;Middle School;Subordinate employment;General Manufacturing Worker;General Workers;UD 
5,841,792;OFF_1339_0687;4.361.670.494;9.978.276.825;4;Female;25-34;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;General Manufacturing Worker;General Workers;UD 
6,035,424;OFF_1339_0687;1.234.622.383;9.977.998.352;5;Female;25-34;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;General Manufacturing Worker;General Workers;UD 
6,007,996;OFF_1339_0687;9.288.321.686;9.976.940.155;6;Female;25-34;BL;VENETO;N/A;Subordinate employment;General Manufacturing Worker;General Workers;UD 
5,802,777;OFF_1339_0687;3.756.967.163;9.976.816.559;7;Female;35-44;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;General Manufacturing Worker;General Workers;UD 
2,035,888;OFF_1339_0687;5.901.691.818;997.635.498;8;Female;45-54;PN;FRIULI VENEZIA GIULIA;Qualification / Certificate: Agroforestry Operator;Subordinate employment;General Manufacturing Worker;General Workers;UD 
6,269,126;OFF_1339_0687;1.695.091.248;9.975.827.026;9;Male;25-34;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;General Manufacturing Worker;General Workers;UD 
1,564,737;OFF_1339_0687;1.534.776.402;9.974.819.183;10;Male;35-44;GO;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;General Manufacturing Worker;General Workers;UD 
7,019,680;OFF_1357_0687;1.360.245.419;999.274.292;1;Male;45-54;UD;FRIULI VENEZIA GIULIA;Middle School;Subordinate employment;Assembly worker (m/f);General Workers;UD 
1,740,892;OFF_1357_0687;2.634.217.072;9.989.583.588;2;Female;35-44;GO;FRIULI VENEZIA GIULIA;Degree / High School : Food Service Technician;Subordinate employment;Assembly worker (m/f);General Workers;UD 
5,620,252;OFF_1357_0687;2.780.675.316;9.989.572.906;3;Male;45-54;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Assembly worker (m/f);General Workers;UD 
643,137;OFF_1357_0687;1.624.051.857;9.984.646.606;5;Female;45-54;UD;FRIULI VENEZIA GIULIA;Middle School;Subordinate employment;Assembly worker (m/f);General Workers;UD 
492,761;OFF_1357_0687;1.403.118.896;9.984.549.713;6;Male;25-34;GO;FRIULI VENEZIA GIULIA;"Qualification / Certificate: Structural Carpentry and Welding Builder;Degree / High School : Scientific High School";Subordinate employment;Assembly worker (m/f);General Workers;UD 
3,167,323;OFF_1357_0687;2.780.675.316;9.982.798.767;7;Female;45-54;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Assembly worker (m/f);General Workers;UD 
4,335,463;OFF_1357_0687;2.202.183.342;998.243.103;8;Male;25-34;UD;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Assembly worker (m/f);General Workers;UD 
2,820,248;OFF_1357_0687;1.377.168.751;9.978.941.345;9;Male;45-54;GO;FRIULI VENEZIA GIULIA;Middle School;Subordinate employment;Assembly worker (m/f);General Workers;UD 
6,206,023;OFF_1357_0687;2.634.217.072;9.977.489.471;10;Male;25-34;GO;FRIULI VENEZIA GIULIA;N/A;Subordinate employment;Assembly worker (m/f);General Workers;UD 
4,453,455;OFF_139_1814;5.348.588.943;9.996.783.447;1;Male;45-54;CR;LOMBARDIA;Higher Technical Institute (ITS) in Mechanical/Mechatronics Sector;Search and selection;maintainer;Maintenance / Repair;PR 
120,646;OFF_139_1814;5.349.132.919;9.996.240.997;2;Male;55-74;MO;EMILIA ROMAGNA;Electrical Operator Certificate;Search and selection;maintainer;Maintenance / Repair;PR 
5,005,716;OFF_139_1814;5.349.132.919;9.995.966.339;3;Male;45-54;MO;EMILIA ROMAGNA;Degree / High School : Surveying;Search and selection;maintainer;Maintenance / Repair;PR 
6,352,628;OFF_139_1814;5.026.723.099;9.995.805.359;4;Female;35-44;MO;EMILIA ROMAGNA;N/A;Search and selection;maintainer;Maintenance / Repair;PR 
1,851,156;OFF_139_1814;5.026.723.099;9.995.683.289;5;Male;25-34;MO;EMILIA ROMAGNA;Qualification / Certificate: Electrical Systems Installer and Maintenance Technician;Search and selection;maintainer;Maintenance / Repair;PR 
351,109;OFF_139_1814;8.703.554.535;9.994.848.633;6;Male;25-34;BO;EMILIA ROMAGNA;"Middle School;Higher Technical Institute (ITS) in the Telecommunications Sector;Elementary School Diploma";Search and selection;maintainer;Maintenance / Repair;PR 
4,751,211;OFF_139_1814;8.235.289.764;9.994.701.386;7;Male;35-44;BS;LOMBARDIA;N/A;Search and selection;maintainer;Maintenance / Repair;PR 
2,526,515;OFF_139_1814;4.697.805.405;9.994.534.302;8;Male;25-34;MO;EMILIA ROMAGNA;"Qualification / Certificate: Industrial Electronics Operator;Degree / High School : Technician in Electronic Industries";Search and selection;maintainer;Maintenance / Repair;PR 
3,605,059;OFF_139_1814;5.026.723.099;9.994.385.529;9;Male;35-44;MO;EMILIA ROMAGNA;Degree / High School : Technician in Electronic Industries;Search and selection;maintainer;Maintenance / Repair;PR 
1,685,546;OFF_139_1814;5.349.132.919;9.994.251.251;10;Male;45-54;MO;EMILIA ROMAGNA;Qualification / Certificate: Electrical Systems Installer and Maintenance Technician;Search and selection;maintainer;Maintenance / Repair;PR 
738,763;OFF_1417_0453;2.089.419.556;9.926.150.513;1;Female;45-54;BS;LOMBARDIA;N/A;Search and selection;Packaging clerk (m/f);General Workers;BS 
6,428,207;OFF_1417_0453;2.680.288.315;9.918.894.196;2;Female;35-44;BS;LOMBARDIA;N/A;Search and selection;Packaging clerk (m/f);General Workers;BS 
5,430,921;OFF_1417_0453;2.089.419.556;9.847.721.863;3;Female;45-54;BS;LOMBARDIA;N/A;Search and selection;Packaging clerk (m/f);General Workers;BS 
6,154,339;OFF_1417_0453;2.366.624.451;9.834.860.229;4;Male;25-34;BS;LOMBARDIA;N/A;Search and selection;Packaging clerk (m/f);General Workers;BS 
4,485,487;OFF_1417_0453;2.400.586.891;9.815.283.203;5;Female;35-44;BG;LOMBARDIA;Sales Assistant Certificate;Search and selection;Packaging clerk (m/f);General Workers;BS 
6,281,340;OFF_1417_0453;2.089.419.556;9.734.013.367;6;Male;45-54;BS;LOMBARDIA;N/A;Search and selection;Packaging clerk (m/f);General Workers;BS 
4,971,597;OFF_1417_0453;3.654.931.784;972.363.205;7;Female;55-74;BS;LOMBARDIA;N/A;Search and selection;Packaging clerk (m/f);General Workers;BS 
6,237,882;OFF_1417_0453;7.764.323.425;9.718.560.028;8;Female;35-44;MB;LOMBARDIA;N/A;Search and selection;Packaging clerk (m/f);General Workers;BS 
